"SourceSystem","TargetSystem","EdgeType","Evidence","Strength","Impact","Notes","EvidenceSource"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Special Scrolls/ScrollofAlacrity.cs:Server.Items.ScrollofAlacrity:WriteVersionOnly:CountMismatch:Writes=0;Reads=1","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Special Scrolls/ScrollofTranscendence.cs:Server.Items.ScrollofTranscendence:WriteVersionOnly:CountMismatch:Writes=0;Reads=1","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Special Scrolls/SpecialScroll.cs:Server.Items.SpecialScroll:Switch:CountMismatch:Writes=2;Reads=4","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Talismans.cs:Server.Items.BaseFormTalisman:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Talismans.cs:Server.Items.CuSidheFormTalisman:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Talismans.cs:Server.Items.FerretFormTalisman:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Talismans.cs:Server.Items.ReptalonFormTalisman:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Talismans.cs:Server.Items.SquirrelFormTalisman:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/TapestryOfSosaria.cs:Server.Items.TapestryOfSosaria:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Veteran Rewards/AnkhOfSacrifice.cs:Server.Items.AnkhOfSacrificeAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Veteran Rewards/AnkhOfSacrifice.cs:Server.Items.AnkhOfSacrificeDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Veteran Rewards/Banner.cs:Server.Items.Banner:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Veteran Rewards/Banner.cs:Server.Items.BannerDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Veteran Rewards/BloodyPentagram.cs:Server.Items.BloodyPentagramAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Veteran Rewards/BloodyPentagram.cs:Server.Items.BloodyPentagramComponent:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Veteran Rewards/BloodyPentagram.cs:Server.Items.BloodyPentagramDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Veteran Rewards/Brazier.cs:Server.Items.RewardBrazier:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Veteran Rewards/Brazier.cs:Server.Items.RewardBrazierDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Veteran Rewards/CommodityDeedBox.cs:Server.Items.CommodityDeedBox:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Veteran Rewards/ContestMiniHouse.cs:Server.Items.ContestMiniHouse:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Veteran Rewards/ContestMiniHouse.cs:Server.Items.ContestMiniHouseDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Veteran Rewards/DecorativeShield.cs:Server.Items.DecorativeShield:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Veteran Rewards/DecorativeShield.cs:Server.Items.DecorativeShieldDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Veteran Rewards/FlamingHead.cs:Server.Items.FlamingHead:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Veteran Rewards/FlamingHead.cs:Server.Items.FlamingHeadDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Veteran Rewards/HangingSkeleton.cs:Server.Items.HangingSkeleton:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Veteran Rewards/HangingSkeleton.cs:Server.Items.HangingSkeletonDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Veteran Rewards/MiningCart.cs:Server.Items.MiningCart:NoVersionFound:CountMismatch:Writes=7;Reads=6","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Veteran Rewards/MiningCart.cs:Server.Items.MiningCartDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Veteran Rewards/MinotaurStatue.cs:Server.Items.MinotaurStatue:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Veteran Rewards/MinotaurStatue.cs:Server.Items.MinotaurStatueDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Veteran Rewards/PottedCactus.cs:Server.Items.PottedCactusDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Veteran Rewards/PottedCactus.cs:Server.Items.RewardPottedCactus:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Veteran Rewards/StoneAnkh.cs:Server.Items.StoneAnkh:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Veteran Rewards/StoneAnkh.cs:Server.Items.StoneAnkhComponent:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Veteran Rewards/StoneAnkh.cs:Server.Items.StoneAnkhDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Veteran Rewards/TreeStump.cs:Server.Items.TreeStump:NoVersionFound:CountMismatch:Writes=5;Reads=4","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Veteran Rewards/TreeStump.cs:Server.Items.TreeStumpDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Veteran Rewards/WallBanner.cs:Server.Items.WallBanner:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Veteran Rewards/WallBanner.cs:Server.Items.WallBannerComponent:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Veteran Rewards/WallBanner.cs:Server.Items.WallBannerDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Technology","World Save Loader","SerializationConflict","Data/Scripts/Items/Technology/AlienEgg.cs:Server.Items.AlienEgg:SuspiciousOrder:CountMatchNeedsTypeReview:UnknownWrites=9","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Technology","World Save Loader","SerializationConflict","Data/Scripts/Items/Technology/ComputerDatabase.cs:Server.Items.ComputerDatabase:SuspiciousOrder:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
