"FindingId","Track","System","File","Evidence","Impact","Severity","Recommendation","Verification","SourceRegister","ReviewStatus","Notes"
"P10-F04766","10.7 Pooled Enumerable Ownership","Items:Doors","Data/Scripts/Items/Doors/BaseDoor.cs","L61:foreach (Item item in door.GetItemsInRange(1)); FreeCallPresentInFile=No; UsageKind=DirectForeachRangeScan","Runtime;Memory","P1","Manually verify whether the pooled enumerable is freed on all paths; replace direct foreach range scans or add try/finally Free where required.","Manual source review; rerun Phase 10 pooled scan; run Scripts.csproj build for source edits.","source pooled-enumerable scan","NeedsManualReview","File-level Free detection is conservative and must be confirmed by method-level source review."
"P10-F04767","10.7 Pooled Enumerable Ownership","Items:Doors","Data/Scripts/Items/Doors/DoorOpener.cs","L32:foreach (Item item in m.GetItemsInRange(2)); FreeCallPresentInFile=No; UsageKind=DirectForeachRangeScan","Runtime;Memory","P1","Manually verify whether the pooled enumerable is freed on all paths; replace direct foreach range scans or add try/finally Free where required.","Manual source review; rerun Phase 10 pooled scan; run Scripts.csproj build for source edits.","source pooled-enumerable scan","NeedsManualReview","File-level Free detection is conservative and must be confirmed by method-level source review."
"P10-F04768","10.7 Pooled Enumerable Ownership","Items:Doors","Data/Scripts/Items/Doors/GateMoon.cs","L161:foreach (Item i in from.GetItemsInRange(10)); FreeCallPresentInFile=No; UsageKind=DirectForeachRangeScan","Runtime;Memory","P1","Manually verify whether the pooled enumerable is freed on all paths; replace direct foreach range scans or add try/finally Free where required.","Manual source review; rerun Phase 10 pooled scan; run Scripts.csproj build for source edits.","source pooled-enumerable scan","NeedsManualReview","File-level Free detection is conservative and must be confirmed by method-level source review."
"P10-F04769","10.7 Pooled Enumerable Ownership","Items:Explorers","Data/Scripts/Items/Explorers/Bedroll.cs","L38:foreach (Item i in GetItemsInRange(20)); FreeCallPresentInFile=No; UsageKind=DirectForeachRangeScan","Runtime;Memory","P1","Manually verify whether the pooled enumerable is freed on all paths; replace direct foreach range scans or add try/finally Free where required.","Manual source review; rerun Phase 10 pooled scan; run Scripts.csproj build for source edits.","source pooled-enumerable scan","NeedsManualReview","File-level Free detection is conservative and must be confirmed by method-level source review."
"P10-F04770","10.7 Pooled Enumerable Ownership","Items:Explorers","Data/Scripts/Items/Explorers/BedrolledOut.cs","L63:foreach (Mobile m in GetMobilesInRange(3)); FreeCallPresentInFile=No; UsageKind=DirectForeachRangeScan","Runtime;Memory","P1","Manually verify whether the pooled enumerable is freed on all paths; replace direct foreach range scans or add try/finally Free where required.","Manual source review; rerun Phase 10 pooled scan; run Scripts.csproj build for source edits.","source pooled-enumerable scan","NeedsManualReview","File-level Free detection is conservative and must be confirmed by method-level source review."
"P10-F04771","10.7 Pooled Enumerable Ownership","Items:Explorers","Data/Scripts/Items/Explorers/Campfire.cs","L103:foreach (Mobile m in GetMobilesInRange(3)); FreeCallPresentInFile=No; UsageKind=DirectForeachRangeScan","Runtime;Memory","P1","Manually verify whether the pooled enumerable is freed on all paths; replace direct foreach range scans or add try/finally Free where required.","Manual source review; rerun Phase 10 pooled scan; run Scripts.csproj build for source edits.","source pooled-enumerable scan","NeedsManualReview","File-level Free detection is conservative and must be confirmed by method-level source review."
"P10-F04772","10.7 Pooled Enumerable Ownership","Items:Explorers","Data/Scripts/Items/Explorers/Kindling.cs","L50:foreach (Mobile m in from.GetMobilesInRange(20)); FreeCallPresentInFile=No; UsageKind=DirectForeachRangeScan","Runtime;Memory","P1","Manually verify whether the pooled enumerable is freed on all paths; replace direct foreach range scans or add try/finally Free where required.","Manual source review; rerun Phase 10 pooled scan; run Scripts.csproj build for source edits.","source pooled-enumerable scan","NeedsManualReview","File-level Free detection is conservative and must be confirmed by method-level source review."
"P10-F04773","10.7 Pooled Enumerable Ownership","Items:Explorers","Data/Scripts/Items/Explorers/Kindling.cs","L84:foreach (Item i in GetItemsInRange(20)); FreeCallPresentInFile=No; UsageKind=DirectForeachRangeScan","Runtime;Memory","P1","Manually verify whether the pooled enumerable is freed on all paths; replace direct foreach range scans or add try/finally Free where required.","Manual source review; rerun Phase 10 pooled scan; run Scripts.csproj build for source edits.","source pooled-enumerable scan","NeedsManualReview","File-level Free detection is conservative and must be confirmed by method-level source review."
"P10-F04774","10.7 Pooled Enumerable Ownership","Items:Gifts","Data/Scripts/Items/Gifts/Holiday/Christmas/Commands/Merry Christmas.cs","L44:foreach (Mobile m in from.GetMobilesInRange(3)) // TODO: Validate range; FreeCallPresentInFile=No; UsageKind=DirectForeachRangeScan","Runtime;Memory","P1","Manually verify whether the pooled enumerable is freed on all paths; replace direct foreach range scans or add try/finally Free where required.","Manual source review; rerun Phase 10 pooled scan; run Scripts.csproj build for source edits.","source pooled-enumerable scan","NeedsManualReview","File-level Free detection is conservative and must be confirmed by method-level source review."
"P10-F04775","10.7 Pooled Enumerable Ownership","Items:Gifts","Data/Scripts/Items/Gifts/Holiday/Halloween/TrickOrTreat.cs","L43:foreach (Mobile m in from.GetMobilesInRange(2)) // TODO: Validate range; FreeCallPresentInFile=No; UsageKind=DirectForeachRangeScan","Runtime;Memory","P1","Manually verify whether the pooled enumerable is freed on all paths; replace direct foreach range scans or add try/finally Free where required.","Manual source review; rerun Phase 10 pooled scan; run Scripts.csproj build for source edits.","source pooled-enumerable scan","NeedsManualReview","File-level Free detection is conservative and must be confirmed by method-level source review."
"P10-F04776","10.7 Pooled Enumerable Ownership","Items:Houses","Data/Scripts/Items/Houses/TavernTable.cs","L274:foreach (Mobile m in table.GetMobilesInRange(1)); FreeCallPresentInFile=No; UsageKind=DirectForeachRangeScan","Runtime;Memory","P1","Manually verify whether the pooled enumerable is freed on all paths; replace direct foreach range scans or add try/finally Free where required.","Manual source review; rerun Phase 10 pooled scan; run Scripts.csproj build for source edits.","source pooled-enumerable scan","NeedsManualReview","File-level Free detection is conservative and must be confirmed by method-level source review."
"P10-F04777","10.7 Pooled Enumerable Ownership","Items:Houses","Data/Scripts/Items/Houses/TavernTable.cs","L299:foreach (Item i in m.GetItemsInRange(1)); FreeCallPresentInFile=No; UsageKind=DirectForeachRangeScan","Runtime;Memory","P1","Manually verify whether the pooled enumerable is freed on all paths; replace direct foreach range scans or add try/finally Free where required.","Manual source review; rerun Phase 10 pooled scan; run Scripts.csproj build for source edits.","source pooled-enumerable scan","NeedsManualReview","File-level Free detection is conservative and must be confirmed by method-level source review."
"P10-F04778","10.7 Pooled Enumerable Ownership","Items:Houses","Data/Scripts/Items/Houses/TavernTable.cs","L332:foreach (Item i in m.GetItemsInRange(2)); FreeCallPresentInFile=No; UsageKind=DirectForeachRangeScan","Runtime;Memory","P1","Manually verify whether the pooled enumerable is freed on all paths; replace direct foreach range scans or add try/finally Free where required.","Manual source review; rerun Phase 10 pooled scan; run Scripts.csproj build for source edits.","source pooled-enumerable scan","NeedsManualReview","File-level Free detection is conservative and must be confirmed by method-level source review."
"P10-F04779","10.7 Pooled Enumerable Ownership","Items:Houses","Data/Scripts/Items/Houses/TavernTable.cs","L351:foreach (Item i in m.GetItemsInRange(2)); FreeCallPresentInFile=No; UsageKind=DirectForeachRangeScan","Runtime;Memory","P1","Manually verify whether the pooled enumerable is freed on all paths; replace direct foreach range scans or add try/finally Free where required.","Manual source review; rerun Phase 10 pooled scan; run Scripts.csproj build for source edits.","source pooled-enumerable scan","NeedsManualReview","File-level Free detection is conservative and must be confirmed by method-level source review."
"P10-F04780","10.7 Pooled Enumerable Ownership","Items:Houses","Data/Scripts/Items/Houses/Monopoly/Items/TownHouse.cs","L275:foreach (Item item in Sign.GetItemsInRange(0)); FreeCallPresentInFile=No; UsageKind=DirectForeachRangeScan","Runtime;Memory","P1","Manually verify whether the pooled enumerable is freed on all paths; replace direct foreach range scans or add try/finally Free where required.","Manual source review; rerun Phase 10 pooled scan; run Scripts.csproj build for source edits.","source pooled-enumerable scan","NeedsManualReview","File-level Free detection is conservative and must be confirmed by method-level source review."
"P10-F04781","10.7 Pooled Enumerable Ownership","Items:Houses","Data/Scripts/Items/Houses/Monopoly/Items/TownHouseSign.cs","L928:foreach (Item item in c_House.Sign.GetItemsInRange(0)); FreeCallPresentInFile=No; UsageKind=DirectForeachRangeScan","Runtime;Memory","P1","Manually verify whether the pooled enumerable is freed on all paths; replace direct foreach range scans or add try/finally Free where required.","Manual source review; rerun Phase 10 pooled scan; run Scripts.csproj build for source edits.","source pooled-enumerable scan","NeedsManualReview","File-level Free detection is conservative and must be confirmed by method-level source review."
"P10-F04782","10.7 Pooled Enumerable Ownership","Items:Houses","Data/Scripts/Items/Houses/Monopoly/Items/TownHouseSign.cs","L957:foreach (Item item in Map.GetItemsInBounds(rect)); FreeCallPresentInFile=No; UsageKind=DirectForeachRangeScan","Runtime;Memory","P1","Manually verify whether the pooled enumerable is freed on all paths; replace direct foreach range scans or add try/finally Free where required.","Manual source review; rerun Phase 10 pooled scan; run Scripts.csproj build for source edits.","source pooled-enumerable scan","NeedsManualReview","File-level Free detection is conservative and must be confirmed by method-level source review."
"P10-F04783","10.7 Pooled Enumerable Ownership","Items:Houses","Data/Scripts/Items/Houses/Monopoly/Items/TownHouseSign.cs","L1045:foreach (Item inneritem in newdoor.GetItemsInRange(1)); FreeCallPresentInFile=No; UsageKind=DirectForeachRangeScan","Runtime;Memory","P1","Manually verify whether the pooled enumerable is freed on all paths; replace direct foreach range scans or add try/finally Free where required.","Manual source review; rerun Phase 10 pooled scan; run Scripts.csproj build for source edits.","source pooled-enumerable scan","NeedsManualReview","File-level Free detection is conservative and must be confirmed by method-level source review."
