"IntakeId","SourceBatchId","IntakeStatus","InterviewStatus","BehaviorToChange","System","ExpectedFiles","MustStayUnchanged","FenceResult","GateApprovalStatus","RequiredApproval","ReadyGoalCommand","SourceEditsMade","ReviewedAt","Notes"
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-416","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB416-CAND-001 HouseSign stale/null/mobile/source-sign guard before existing sign rename prompt message and prompt assignment.","Items:Decorations / HouseSign rename signs","Data/Scripts/Items/Decorations/HouseSign.cs","Current rename access policy, sign item IDs/names/weights/movable flags, prompt text, prompt assignment, prompt response validation, name assignment, confirmation message, serialization layout/versioning, namespace/type/file layout, project/config/data files, staff/access behavior, economy/reward tuning, region/map policy, and reorganization state.","POST-BATCH-Y exact-file gate hits for HouseSign.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-416 HouseSign Rename Guard Repair","Yes","2026-07-02T23:28:00-05:00","Implemented, verified, and committed as e84ae272."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-417","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB417-CAND-001 TarotCards stale/null/mobile/source-card/gump-response/static-send guard before existing range checks, gump sends, and gump refresh behavior.","Items:Special / Rares / TarotCards","Data/Scripts/Items/Special/Rares/TarotCards/DecoDeckOfTarot.cs; Data/Scripts/Items/Special/Rares/TarotCards/DecoDeckOfTarot2.cs; Data/Scripts/Items/Special/Rares/TarotCards/DecoTarot.cs; Data/Scripts/Items/Special/Rares/TarotCards/DecoTarot2.cs; Data/Scripts/Items/Special/Rares/TarotCards/DecoTarot3.cs; Data/Scripts/Items/Special/Rares/TarotCards/DecoTarot4.cs; Data/Scripts/Items/Special/Rares/TarotCards/DecoTarot5.cs; Data/Scripts/Items/Special/Rares/TarotCards/DecoTarot6.cs; Data/Scripts/Items/Special/Rares/TarotCards/DecoTarot7.cs","Tarot item IDs, names, movable/stackable flags, range check/localized reach message, TarotCardsGump layout, random tarot text generation, card image selection, refresh/cancel button behavior, gypsy sound, base sound 0x5BB, serialization layout/versioning, namespace/type/file layout, project/config/data files, staff/access behavior, economy/reward tuning, region/map policy, and reorganization state.","POST-BATCH-Y exact-file gate hits for the nine TarotCards files=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-417 TarotCards Guard Repair","Yes","2026-07-02T23:37:00-05:00","Implemented, verified, and committed as dc9df648."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-418","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB418-CAND-001 HolidayBells stale/null/mobile/source-bell/gump-response guard before existing owner check and TurnedOn toggle behavior.","Items:Special / Holiday / HolidayBells","Data/Scripts/Items/Special/Holiday/HolidayBells.cs","House owner rule, OnOffGump layout, OK/cancel button behavior, locked-down reminder, cancel message, TurnedOn toggle, movement sound behavior, sound table, holiday bell item definitions, serialization layout/versioning, namespace/type/file layout, project/config/data files, staff/access behavior, economy/reward tuning, region/map policy, and reorganization state.","POST-BATCH-Y exact-file gate hits for HolidayBells.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-418 HolidayBells Guard Repair","Yes","2026-07-02T23:48:00-05:00","Implemented, verified, and committed as 2b86a32f."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-419","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB419-CAND-001 Halloween dart boards stale/null/mobile/source-board/delayed-callback guard before existing direction, range, line-of-sight, knife, scoring, sound, timer, and reset behavior.","Items:Gifts / Holiday / Halloween / DartBoards","Data/Scripts/Items/Gifts/Holiday/Halloween/Rewards/MongbatDartBoard.cs; Data/Scripts/Items/Gifts/Holiday/Halloween/Rewards/DaemonDartBoard.cs","Scoring thresholds and localized messages, BaseKnife-only eligibility, range/line-of-sight and facing checks, animation choice, moving effect, sounds, timer delays, item ID hit/reset behavior, addon/deed definitions, serialization layout/versioning, namespace/type/file layout, project/config/data files, staff/access behavior, economy/reward tuning, region/map policy, and reorganization state.","POST-BATCH-Y exact-file gate hits for both dart board files=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-419 DartBoards Guard Repair","Yes","2026-07-03T00:01:00-05:00","Implemented, verified, and committed as c8a06efe."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-420","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB420-CAND-001 Halloween grave rename stale/null/mobile/source-grave guard before existing prompt message and prompt assignment.","Items:Gifts / Holiday / Halloween / Grave rename decorations","Data/Scripts/Items/Gifts/Holiday/Halloween/Rewards/HalloweenGrave1.cs; Data/Scripts/Items/Gifts/Holiday/Halloween/Rewards/HalloweenGrave2.cs; Data/Scripts/Items/Gifts/Holiday/Halloween/Rewards/HalloweenGrave3.cs","Grave item IDs, Flipable attributes, Furniture attributes, default Name and Weight, rename prompt message, prompt assignment, prompt response stale-state guard, name assignment, confirmation message, old Weight 4.0 normalization, serialization layout/versioning, namespace/type/file layout, project/config/data files, staff/access behavior, economy/reward tuning, region/map policy, and reorganization state.","POST-BATCH-Y exact-file gate hits for all three grave files=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-420 HalloweenGraves Rename Guard Repair","Yes","2026-07-03T00:08:00-05:00","Implemented, verified, and committed as 5e053a11."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-421","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB421-CAND-001 Guillotine stale/null/mobile/source-item/delayed-callback guard before existing reach, damage, sound, blood, timer, and reset behavior.","Items:Misc / Guillotine","Data/Scripts/Items/Misc/Guillotine.cs","Range and line-of-sight check, localized reach failure message, Visible and ItemID eligibility, m_NextUse cooldown, damage chance and Utility.Dice(2, 10, 5), hurt sound, Ouch overhead, blade sound 0x387, blood creation, Timer.DelayCall timings, item ID down/reset behavior, deserialize reset behavior, serialization layout/versioning, namespace/type/file layout, project/config/data files, staff/access behavior, economy/reward tuning, region/map policy, and reorganization state.","POST-BATCH-Y exact-file gate hits for Guillotine.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-421 Guillotine Guard Repair","Yes","2026-07-03T00:14:00-05:00","Implemented, verified, and committed as 217ec173."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-422","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB422-CAND-001 BaseImprisonedMobile stale/null/mobile/source-item guard before existing backpack check and confirmation gump behavior.","Items:Special / Imprisoned mobile crystal base","Data/Scripts/Items/Special/BaseImprisonedMobile.cs","Backpack requirement, ConfirmBreakCrystalGump creation/send, localized backpack-use message 1042001, Summon abstract property, Release virtual hook, serialization layout/versioning, namespace/type/file layout, project/config/data files, staff/access behavior, economy/reward tuning, region/map policy, and reorganization state.","POST-BATCH-Y exact-file gate hits for BaseImprisonedMobile.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-422 BaseImprisonedMobile Guard Repair","Yes","2026-07-03T00:20:00-05:00","Implemented, verified, and committed as e7e94692."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-423","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB423-CAND-001 PowderOfTranslocation stale/null/mobile/source-powder guard before existing target assignment and target handling behavior.","Items:Special / Solen Items / PowderOfTranslocation","Data/Scripts/Items/Special/Solen Items/PowderOfTranslocation.cs","Range requirement, target assignment, TranslocationItem interface contract, charge cap check, max recharge check, partial recharge delta math, full powder consumption Delete behavior, localized messages 1054137 through 1054140, serialization layout/versioning, namespace/type/file layout, project/config/data files, staff/access behavior, economy/reward tuning, region/map policy, and reorganization state.","POST-BATCH-Y exact-file gate hits for PowderOfTranslocation.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-423 PowderOfTranslocation Guard Repair","Yes","2026-07-03T00:26:00-05:00","Implemented, verified, and committed as 790920b1."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-424","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB424-CAND-001 HairDye stale/null/mobile/source-dye/gump-response guard before existing range checks, gump display, hue selection, hue assignment, messages, sound, and delete behavior.","Items:Misc / HairDye","Data/Scripts/Items/Misc/HairDye.cs","Range requirement, HairDyeGump layout, hue entry table, selected hue calculation, no-hair rejection, backpack requirement, hair and facial hair hue assignment, dye Delete behavior, localized messages 501199, 501200, 502623, and 1042010, sound 0x4E, serialization layout/versioning, namespace/type/file layout, project/config/data files, staff/access behavior, economy/reward tuning, region/map policy, and reorganization state.","POST-BATCH-Y exact-file gate hits for HairDye.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-424 HairDye Guard Repair","Yes","2026-07-03T00:34:25-05:00","Implemented, verified, and committed as 45f03b5a."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-425","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB425-CAND-001 SpecialHairDye stale/null/mobile/source-dye/gump-response guard before existing range checks, gump display, hue selection, hair hue assignment, messages, sound, and delete behavior.","Items:Misc / SpecialHairDye","Data/Scripts/Items/Misc/SpecialHairDye.cs","Range requirement, SpecialHairDyeGump layout, hue entry table, selected hue calculation, no-hair rejection, backpack requirement, hair hue assignment, dye Delete behavior, localized messages 501199, 501200, 502623, and 1042010, sound 0x4E, serialization layout/versioning, namespace/type/file layout, project/config/data files, staff/access behavior, economy/reward tuning, region/map policy, and reorganization state.","POST-BATCH-Y exact-file gate hits for SpecialHairDye.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-425 SpecialHairDye Guard Repair","Yes","2026-07-03T00:41:31-05:00","Implemented, verified, and committed as 954572a8."
