"System","File","Line","GumpHook","Guards","Risk","Evidence","NeedsBoundsReview","NeedsNullStateReview"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","1208","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new Server.Items.ResearchBag.ResearchGump(bag, from));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","1214","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new Server.Engines.Help.HelpGump(from, 7));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","1220","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsArch1(from, m_Origin));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","1261","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsArch2(from, 0));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","2400","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new Server.Items.ResearchBag.ResearchGump(bag, from));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","2406","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new Server.Engines.Help.HelpGump(from, 7));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","2412","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsArch2(from, m_Origin));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","2453","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsArch3(from, 0));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","3592","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new Server.Items.ResearchBag.ResearchGump(bag, from));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","3598","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new Server.Engines.Help.HelpGump(from, 7));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","3604","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsArch3(from, m_Origin));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","3645","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsArch4(from, 0));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","4784","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new Server.Items.ResearchBag.ResearchGump(bag, from));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","4790","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new Server.Engines.Help.HelpGump(from, 7));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","4796","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsArch4(from, m_Origin));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","4837","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsMage1(from, 0));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","5971","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new Server.Engines.Help.HelpGump(from, 7));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","5977","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsMage1(from, m_Origin));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","6018","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsMage2(from, 0));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","7152","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new Server.Engines.Help.HelpGump(from, 7));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","7158","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsMage2(from, m_Origin));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","7199","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsMage3(from, 0));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","8333","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new Server.Engines.Help.HelpGump(from, 7));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","8339","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsMage3(from, m_Origin));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","8380","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsMage4(from, 0));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","9514","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new Server.Engines.Help.HelpGump(from, 7));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","9520","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsMage4(from, m_Origin));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","9561","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsElement1(from, 0));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","10235","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new Server.Engines.Help.HelpGump(from, 7));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","10241","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsElement1(from, m_Origin));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","10282","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsElement2(from, 0));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","10956","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new Server.Engines.Help.HelpGump(from, 7));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","10962","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsElement2(from, m_Origin));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","11003","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsNecro1(from, 0));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","11400","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new Server.Engines.Help.HelpGump(from, 7));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","11406","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsNecro1(from, m_Origin));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","11447","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsNecro2(from, 0));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","11844","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new Server.Engines.Help.HelpGump(from, 7));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","11850","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsNecro2(from, m_Origin));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","11891","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsKnight1(from, 0));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","12173","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new Server.Engines.Help.HelpGump(from, 7));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","12179","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsKnight1(from, m_Origin));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","12220","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsKnight2(from, 0));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","12502","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new Server.Engines.Help.HelpGump(from, 7));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","12508","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsKnight2(from, m_Origin));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","12549","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsBard1(from, 0));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","12930","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new Server.Engines.Help.HelpGump(from, 7));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","12936","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsBard1(from, m_Origin));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","12977","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsBard2(from, 0));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","13358","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new Server.Engines.Help.HelpGump(from, 7));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","13364","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsBard2(from, m_Origin));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","13405","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsDeath1(from, 0));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","13755","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new Server.Engines.Help.HelpGump(from, 7));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","13761","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsDeath1(from, m_Origin));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","13802","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsDeath2(from, 0));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","14152","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new Server.Engines.Help.HelpGump(from, 7));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","14158","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsDeath2(from, m_Origin));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","14199","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsPriest1(from, 0));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","14547","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new Server.Engines.Help.HelpGump(from, 7));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","14553","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsPriest1(from, m_Origin));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","14594","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsPriest2(from, 0));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","14942","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new Server.Engines.Help.HelpGump(from, 7));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","14948","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsPriest2(from, m_Origin));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","14989","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsMonk1(from, 0));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","15271","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new Server.Engines.Help.HelpGump(from, 7));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","15277","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsMonk1(from, m_Origin));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","15318","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsMonk2(from, 0));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","15600","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new Server.Engines.Help.HelpGump(from, 7));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","15606","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new SetupBarsMonk2(from, m_Origin));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/WealthBar.cs","44","SendGump","AccessGuard;BoundsGuard;StateGuard","High","from.SendGump(new WealthBar(from));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/WealthBar.cs","122","SendGump","AccessGuard;BoundsGuard;StateGuard","High","from.SendGump(new WealthBar(from));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/WealthBar.cs","137","SendGump","AccessGuard;BoundsGuard;StateGuard","High","from.SendGump(new WealthBar(from));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/Gumps/SkillsGump.cs","89","SendGump","BoundsGuard;StateGuard","High","from.SendGump(new SkillTitleGump(from));","No","No"
"System:Commands","Data/Scripts/System/Commands/Player/Gumps/SkillsGump.cs","93","SendGump","BoundsGuard;StateGuard","High","from.SendGump(new Server.Engines.Help.HelpGump(from, 12));","No","No"
"System:Gumps","Data/Scripts/System/Gumps/AddGump.cs","52","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","e.Mobile.SendGump(new AddGump(e.Mobile, val, 0, types, explicitSearch));","No","No"
"System:Gumps","Data/Scripts/System/Gumps/AddGump.cs","247","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new AddGump(from, m_SearchString, m_Page, m_SearchResults, true));","No","No"
"System:Gumps","Data/Scripts/System/Gumps/AddGump.cs","265","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new AddGump(from, match, m_Page, m_SearchResults, false));","No","No"
"System:Gumps","Data/Scripts/System/Gumps/AddGump.cs","269","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new AddGump(from, match, 0, Match(match).ToArray(), true));","No","No"
"System:Gumps","Data/Scripts/System/Gumps/AddGump.cs","277","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(","No","No"
"System:Gumps","Data/Scripts/System/Gumps/AddGump.cs","286","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(","No","No"
"System:Gumps","Data/Scripts/System/Gumps/BanDurationGump.cs","267","SendGump","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new BanDurationGump(m_List));","No","No"
"System:Gumps","Data/Scripts/System/Gumps/CategorizedAddGump.cs","58","SendGump","BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new CategorizedAddGump(from, m_Parent, page));","No","No"
"System:Gumps","Data/Scripts/System/Gumps/CategorizedAddGump.cs","103","SendGump","BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new CategorizedAddGump(from, this, 0));","No","No"
"System:Gumps","Data/Scripts/System/Gumps/CategorizedAddGump.cs","489","SendGump","BoundsGuard;NullGuard;StateGuard","Medium","from.SendGump(new CategorizedAddGump(from, m_Category.Parent, index));","No","No"
