"GumpMarker","File","Line","LikelySystem","Evidence"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","27291","System:Commands","from.SendGump(new SpellBarsBard1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","27300","System:Commands","from.SendGump(new SpellBarsBard1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","27309","System:Commands","from.SendGump(new SpellBarsBard1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","27318","System:Commands","from.SendGump(new SpellBarsBard1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","27327","System:Commands","from.SendGump(new SpellBarsBard1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","27336","System:Commands","from.SendGump(new SpellBarsBard1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","27345","System:Commands","from.SendGump(new SpellBarsBard1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","27354","System:Commands","from.SendGump(new SpellBarsBard1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","27363","System:Commands","from.SendGump(new SpellBarsBard1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","27372","System:Commands","from.SendGump(new SpellBarsBard1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","27381","System:Commands","from.SendGump(new SpellBarsBard1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","27390","System:Commands","from.SendGump(new SpellBarsBard1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","27399","System:Commands","from.SendGump(new SpellBarsBard1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","27446","System:Commands","from.SendGump(new SpellBarsBard2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","27809","System:Commands","from.SendGump(new SpellBarsBard2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","27818","System:Commands","from.SendGump(new SpellBarsBard2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","27827","System:Commands","from.SendGump(new SpellBarsBard2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","27836","System:Commands","from.SendGump(new SpellBarsBard2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","27845","System:Commands","from.SendGump(new SpellBarsBard2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","27854","System:Commands","from.SendGump(new SpellBarsBard2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","27863","System:Commands","from.SendGump(new SpellBarsBard2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","27872","System:Commands","from.SendGump(new SpellBarsBard2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","27881","System:Commands","from.SendGump(new SpellBarsBard2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","27890","System:Commands","from.SendGump(new SpellBarsBard2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","27899","System:Commands","from.SendGump(new SpellBarsBard2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","27908","System:Commands","from.SendGump(new SpellBarsBard2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","27917","System:Commands","from.SendGump(new SpellBarsBard2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","27926","System:Commands","from.SendGump(new SpellBarsBard2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","27935","System:Commands","from.SendGump(new SpellBarsBard2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","27944","System:Commands","from.SendGump(new SpellBarsBard2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","28000","System:Commands","from.SendGump(new SpellBarsDeath1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","28352","System:Commands","from.SendGump(new SpellBarsDeath1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","28361","System:Commands","from.SendGump(new SpellBarsDeath1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","28370","System:Commands","from.SendGump(new SpellBarsDeath1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","28379","System:Commands","from.SendGump(new SpellBarsDeath1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","28388","System:Commands","from.SendGump(new SpellBarsDeath1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","28397","System:Commands","from.SendGump(new SpellBarsDeath1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","28406","System:Commands","from.SendGump(new SpellBarsDeath1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","28415","System:Commands","from.SendGump(new SpellBarsDeath1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","28424","System:Commands","from.SendGump(new SpellBarsDeath1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","28433","System:Commands","from.SendGump(new SpellBarsDeath1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","28442","System:Commands","from.SendGump(new SpellBarsDeath1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","28451","System:Commands","from.SendGump(new SpellBarsDeath1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","28460","System:Commands","from.SendGump(new SpellBarsDeath1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","28469","System:Commands","from.SendGump(new SpellBarsDeath1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","28525","System:Commands","from.SendGump(new SpellBarsDeath2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","28877","System:Commands","from.SendGump(new SpellBarsDeath2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","28886","System:Commands","from.SendGump(new SpellBarsDeath2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","28895","System:Commands","from.SendGump(new SpellBarsDeath2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","28904","System:Commands","from.SendGump(new SpellBarsDeath2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","28913","System:Commands","from.SendGump(new SpellBarsDeath2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","28922","System:Commands","from.SendGump(new SpellBarsDeath2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","28931","System:Commands","from.SendGump(new SpellBarsDeath2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","28940","System:Commands","from.SendGump(new SpellBarsDeath2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","28949","System:Commands","from.SendGump(new SpellBarsDeath2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","28958","System:Commands","from.SendGump(new SpellBarsDeath2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","28967","System:Commands","from.SendGump(new SpellBarsDeath2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","28976","System:Commands","from.SendGump(new SpellBarsDeath2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","28985","System:Commands","from.SendGump(new SpellBarsDeath2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","28994","System:Commands","from.SendGump(new SpellBarsDeath2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","29050","System:Commands","from.SendGump(new SpellBarsPriest1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","29402","System:Commands","from.SendGump(new SpellBarsPriest1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","29411","System:Commands","from.SendGump(new SpellBarsPriest1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","29420","System:Commands","from.SendGump(new SpellBarsPriest1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","29429","System:Commands","from.SendGump(new SpellBarsPriest1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","29438","System:Commands","from.SendGump(new SpellBarsPriest1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","29447","System:Commands","from.SendGump(new SpellBarsPriest1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","29456","System:Commands","from.SendGump(new SpellBarsPriest1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","29465","System:Commands","from.SendGump(new SpellBarsPriest1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","29474","System:Commands","from.SendGump(new SpellBarsPriest1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","29483","System:Commands","from.SendGump(new SpellBarsPriest1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","29492","System:Commands","from.SendGump(new SpellBarsPriest1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","29501","System:Commands","from.SendGump(new SpellBarsPriest1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","29510","System:Commands","from.SendGump(new SpellBarsPriest1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","29519","System:Commands","from.SendGump(new SpellBarsPriest1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","29575","System:Commands","from.SendGump(new SpellBarsPriest2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","29927","System:Commands","from.SendGump(new SpellBarsPriest2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","29936","System:Commands","from.SendGump(new SpellBarsPriest2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","29945","System:Commands","from.SendGump(new SpellBarsPriest2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","29954","System:Commands","from.SendGump(new SpellBarsPriest2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","29963","System:Commands","from.SendGump(new SpellBarsPriest2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","29972","System:Commands","from.SendGump(new SpellBarsPriest2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","29981","System:Commands","from.SendGump(new SpellBarsPriest2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","29990","System:Commands","from.SendGump(new SpellBarsPriest2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","29999","System:Commands","from.SendGump(new SpellBarsPriest2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","30008","System:Commands","from.SendGump(new SpellBarsPriest2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","30017","System:Commands","from.SendGump(new SpellBarsPriest2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","30026","System:Commands","from.SendGump(new SpellBarsPriest2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","30035","System:Commands","from.SendGump(new SpellBarsPriest2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","30044","System:Commands","from.SendGump(new SpellBarsPriest2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","30091","System:Commands","from.SendGump(new SpellBarsMonk1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","30354","System:Commands","from.SendGump(new SpellBarsMonk1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","30363","System:Commands","from.SendGump(new SpellBarsMonk1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","30372","System:Commands","from.SendGump(new SpellBarsMonk1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","30381","System:Commands","from.SendGump(new SpellBarsMonk1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","30390","System:Commands","from.SendGump(new SpellBarsMonk1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","30399","System:Commands","from.SendGump(new SpellBarsMonk1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","30408","System:Commands","from.SendGump(new SpellBarsMonk1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","30417","System:Commands","from.SendGump(new SpellBarsMonk1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","30426","System:Commands","from.SendGump(new SpellBarsMonk1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","30435","System:Commands","from.SendGump(new SpellBarsMonk1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","30482","System:Commands","from.SendGump(new SpellBarsMonk2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","30745","System:Commands","from.SendGump(new SpellBarsMonk2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","30754","System:Commands","from.SendGump(new SpellBarsMonk2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","30763","System:Commands","from.SendGump(new SpellBarsMonk2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","30772","System:Commands","from.SendGump(new SpellBarsMonk2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","30781","System:Commands","from.SendGump(new SpellBarsMonk2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","30790","System:Commands","from.SendGump(new SpellBarsMonk2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","30799","System:Commands","from.SendGump(new SpellBarsMonk2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","30808","System:Commands","from.SendGump(new SpellBarsMonk2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","30817","System:Commands","from.SendGump(new SpellBarsMonk2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","30826","System:Commands","from.SendGump(new SpellBarsMonk2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","56","System:Commands","from.SendGump(new SetupBarsArch1(from, 0));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","1208","System:Commands","from.SendGump(new Server.Items.ResearchBag.ResearchGump(bag, from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","1214","System:Commands","from.SendGump(new Server.Engines.Help.HelpGump(from, 7));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","1220","System:Commands","from.SendGump(new SetupBarsArch1(from, m_Origin));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","1261","System:Commands","from.SendGump(new SetupBarsArch2(from, 0));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","2400","System:Commands","from.SendGump(new Server.Items.ResearchBag.ResearchGump(bag, from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","2406","System:Commands","from.SendGump(new Server.Engines.Help.HelpGump(from, 7));"
