"SystemOwner","File","SourceHash","Type","Surface","TimeSource","Mutation","Disposition","Adapter","CatalogKey","TestId","Evidence","Rationale"
"Mobiles:Unusual","Data/Scripts/Mobiles/Unusual/Kuthulu.cs","7919C54058A57213943E3958F3DD4CC5D6357F03DD24047A449DD0A7FEDEC4F4","RuntimeScript","Timer.Subclass","WallClock","None","WallClockUnaffected","Mutation backstop and explicit effect adapters","Effect:*","TBC-TIMER-OWNER","Data/Scripts/Mobiles/Unusual/Kuthulu.cs regex::\s*Timer\b","Timers remain wall-clock unless an owner-aware effect catalog entry overrides them."
"Mobiles:Unusual","Data/Scripts/Mobiles/Unusual/Kuthulu.cs","7919C54058A57213943E3958F3DD4CC5D6357F03DD24047A449DD0A7FEDEC4F4","RuntimeScript","Legality.PvP","N/A","None","NativeBridge","Post-legality combat intent bridge","Legality:*","TBC-LEGALITY","Data/Scripts/Mobiles/Unusual/Kuthulu.cs regex:CanBe(Harmful|Beneficial)|Notoriety|PvPConsent|ChallengeGame|Government","Existing legality remains authoritative and group creation occurs only after it passes."
"Mobiles:Unusual","Data/Scripts/Mobiles/Unusual/Kuthulu.cs","7919C54058A57213943E3958F3DD4CC5D6357F03DD24047A449DD0A7FEDEC4F4","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Mobiles/Unusual/Kuthulu.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Mobiles:Unusual","Data/Scripts/Mobiles/Unusual/Roper.cs","B458AF279A196E07DC8995EA68623A86A1C6F862306CA86F9D712659F33E09F8","RuntimeScript","Timer.Subclass","WallClock","None","WallClockUnaffected","Mutation backstop and explicit effect adapters","Effect:*","TBC-TIMER-OWNER","Data/Scripts/Mobiles/Unusual/Roper.cs regex::\s*Timer\b","Timers remain wall-clock unless an owner-aware effect catalog entry overrides them."
"Mobiles:Unusual","Data/Scripts/Mobiles/Unusual/Roper.cs","B458AF279A196E07DC8995EA68623A86A1C6F862306CA86F9D712659F33E09F8","RuntimeScript","Legality.PvP","N/A","None","NativeBridge","Post-legality combat intent bridge","Legality:*","TBC-LEGALITY","Data/Scripts/Mobiles/Unusual/Roper.cs regex:CanBe(Harmful|Beneficial)|Notoriety|PvPConsent|ChallengeGame|Government","Existing legality remains authoritative and group creation occurs only after it passes."
"Mobiles:Unusual","Data/Scripts/Mobiles/Unusual/Roper.cs","B458AF279A196E07DC8995EA68623A86A1C6F862306CA86F9D712659F33E09F8","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Mobiles/Unusual/Roper.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Mobiles:Unusual","Data/Scripts/Mobiles/Unusual/Seeker.cs","B104C329B223A3F41E1D9155754F0CF44FAB07CD3AE49658B63AB4DA0BCA0E39","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Mobiles/Unusual/Seeker.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Mobiles:Unusual","Data/Scripts/Mobiles/Unusual/SoulSucker.cs","7E6E4B5C5A71FABAD74360432D7EAC3E1C0411440468DCD5F2DFCACBEDA204E9","RuntimeScript","Mutation.Damage","N/A","Damage","NativeBridge","Mobile.Damage mutation scope","Mutation:Damage","TBC-MUTATION-DAMAGE","Data/Scripts/Mobiles/Unusual/SoulSucker.cs regex:\.Damage\s*\(","Participant damage must originate from an authorized action or effect scope."
"Mobiles:Unusual","Data/Scripts/Mobiles/Unusual/SoulSucker.cs","7E6E4B5C5A71FABAD74360432D7EAC3E1C0411440468DCD5F2DFCACBEDA204E9","RuntimeScript","Legality.PvP","N/A","None","NativeBridge","Post-legality combat intent bridge","Legality:*","TBC-LEGALITY","Data/Scripts/Mobiles/Unusual/SoulSucker.cs regex:CanBe(Harmful|Beneficial)|Notoriety|PvPConsent|ChallengeGame|Government","Existing legality remains authoritative and group creation occurs only after it passes."
"Mobiles:Unusual","Data/Scripts/Mobiles/Unusual/SoulSucker.cs","7E6E4B5C5A71FABAD74360432D7EAC3E1C0411440468DCD5F2DFCACBEDA204E9","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Mobiles/Unusual/SoulSucker.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Mobiles:Unusual","Data/Scripts/Mobiles/Unusual/StoneRoper.cs","75BB31EFAB9A610AD42E1972D5CE8A8545D852178D1171A31FC221FA0D2FC290","RuntimeScript","Timer.Subclass","WallClock","None","WallClockUnaffected","Mutation backstop and explicit effect adapters","Effect:*","TBC-TIMER-OWNER","Data/Scripts/Mobiles/Unusual/StoneRoper.cs regex::\s*Timer\b","Timers remain wall-clock unless an owner-aware effect catalog entry overrides them."
"Mobiles:Unusual","Data/Scripts/Mobiles/Unusual/StoneRoper.cs","75BB31EFAB9A610AD42E1972D5CE8A8545D852178D1171A31FC221FA0D2FC290","RuntimeScript","Legality.PvP","N/A","None","NativeBridge","Post-legality combat intent bridge","Legality:*","TBC-LEGALITY","Data/Scripts/Mobiles/Unusual/StoneRoper.cs regex:CanBe(Harmful|Beneficial)|Notoriety|PvPConsent|ChallengeGame|Government","Existing legality remains authoritative and group creation occurs only after it passes."
"Mobiles:Unusual","Data/Scripts/Mobiles/Unusual/StoneRoper.cs","75BB31EFAB9A610AD42E1972D5CE8A8545D852178D1171A31FC221FA0D2FC290","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Mobiles/Unusual/StoneRoper.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Mobiles:Unusual","Data/Scripts/Mobiles/Unusual/UmberHulk.cs","EFF10DA4F7187825ED35FD9ECD8460C06FC9C2E2B0474C1C708A67292916036D","RuntimeScript","Timer.DelayCall","WallClock","None","WallClockUnaffected","Mutation backstop","Effect:DelayCall","TBC-TIMER-DELAY","Data/Scripts/Mobiles/Unusual/UmberHulk.cs regex:Timer\.DelayCall\s*\(","Delayed world work stays wall-clock; participant mutations still require an authorized scope."
"Mobiles:Unusual","Data/Scripts/Mobiles/Unusual/UmberHulk.cs","EFF10DA4F7187825ED35FD9ECD8460C06FC9C2E2B0474C1C708A67292916036D","RuntimeScript","Mutation.DirectState","N/A","DirectState","NativeBridge","Mobile state mutation backstop","Mutation:State","TBC-MUTATION-DIRECT","Data/Scripts/Mobiles/Unusual/UmberHulk.cs regex:\.(Hits|Stam|Mana|Poison|Paralyzed|Frozen)\s*(\+\+|--|[+\-]?=)","Direct participant state changes fail closed outside a mutation scope."
"Mobiles:Unusual","Data/Scripts/Mobiles/Unusual/UmberHulk.cs","EFF10DA4F7187825ED35FD9ECD8460C06FC9C2E2B0474C1C708A67292916036D","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Mobiles/Unusual/UmberHulk.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Mobiles:Unusual","Data/Scripts/Mobiles/Unusual/VorpalBunny.cs","458532C103E5A77393481A6B04C332D07F8B246831031A48BB31FFBF4BB3ABB1","RuntimeScript","Timer.DelayCall","WallClock","None","WallClockUnaffected","Mutation backstop","Effect:DelayCall","TBC-TIMER-DELAY","Data/Scripts/Mobiles/Unusual/VorpalBunny.cs regex:Timer\.DelayCall\s*\(","Delayed world work stays wall-clock; participant mutations still require an authorized scope."
"Mobiles:Unusual","Data/Scripts/Mobiles/Unusual/VorpalBunny.cs","458532C103E5A77393481A6B04C332D07F8B246831031A48BB31FFBF4BB3ABB1","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Mobiles/Unusual/VorpalBunny.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Mobiles:Unusual","Data/Scripts/Mobiles/Unusual/Watcher.cs","029E6FE10271E0584B69BF0EB40CF8216C5D370BB16E4A9FABE7FA01199E5E2B","RuntimeScript","Action.ItemUse","N/A","None","NativeBridge","Mobile.Use bridge","ItemUse:*","TBC-ACTION-ITEM","Data/Scripts/Mobiles/Unusual/Watcher.cs regex:\bOnDoubleClick\s*\(","Item use is cataloged by runtime type while participants are active."
"Mobiles:Unusual","Data/Scripts/Mobiles/Unusual/Watcher.cs","029E6FE10271E0584B69BF0EB40CF8216C5D370BB16E4A9FABE7FA01199E5E2B","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Mobiles/Unusual/Watcher.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Mobiles:Unusual","Data/Scripts/Mobiles/Unusual/Xenomorph.cs","3E38B9C0EAD0647A228A95B7582659699E13C83F464D1CE03B6FEA95696B6EEB","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Mobiles/Unusual/Xenomorph.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Mobiles:Unusual","Data/Scripts/Mobiles/Unusual/Xenomutant.cs","898E158DC6257E7FFDB4C8ECB22BF981A610008F17D3CE6C8C4659B7A23118BB","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Mobiles/Unusual/Xenomutant.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Mobiles:Unusual","Data/Scripts/Mobiles/Unusual/Xorn.cs","530BFB935C1F8576B772E32912B5C0377AD01D7336CFF0E0A4BD71252B4ABC2F","RuntimeScript","Legality.PvP","N/A","None","NativeBridge","Post-legality combat intent bridge","Legality:*","TBC-LEGALITY","Data/Scripts/Mobiles/Unusual/Xorn.cs regex:CanBe(Harmful|Beneficial)|Notoriety|PvPConsent|ChallengeGame|Government","Existing legality remains authoritative and group creation occurs only after it passes."
"Mobiles:Unusual","Data/Scripts/Mobiles/Unusual/Xorn.cs","530BFB935C1F8576B772E32912B5C0377AD01D7336CFF0E0A4BD71252B4ABC2F","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Mobiles/Unusual/Xorn.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Quests:Assassin","Data/Scripts/Quests/Assassin/AssassinBox.cs","DB4A5B1F7DC5744620B52F5320C87F58E49B583387E17AC179EB97DA578FCC6A","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Quests/Assassin/AssassinBox.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Quests:Assassin","Data/Scripts/Quests/Assassin/AssassinFunctions.cs","4206DF3C9272E124B2A7EA49153911C2196292C7A69FB2D8C7F224486C2370A7","RuntimeScript","Clock.DateTimeNow","WallClock","None","WallClockUnaffected","Central actor-time seams","Clock:*","TBC-CLOCK-WALL","Data/Scripts/Quests/Assassin/AssassinFunctions.cs regex:DateTime\.Now","Only central combat cooldown, skill, spell, effect, and AI seams use participant time."
"Quests:Assassin","Data/Scripts/Quests/Assassin/PoisonFood.cs","2E9936D2B84B6F776987388F6DB1442D49CB0CD2B54330DD944048A452DDD5E6","RuntimeScript","Action.ItemUse","N/A","None","NativeBridge","Mobile.Use bridge","ItemUse:*","TBC-ACTION-ITEM","Data/Scripts/Quests/Assassin/PoisonFood.cs regex:\bOnDoubleClick\s*\(","Item use is cataloged by runtime type while participants are active."
"Quests:Assassin","Data/Scripts/Quests/Assassin/PoisonFood.cs","2E9936D2B84B6F776987388F6DB1442D49CB0CD2B54330DD944048A452DDD5E6","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Quests/Assassin/PoisonFood.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Quests:Assassin","Data/Scripts/Quests/Assassin/PoisonLiquid.cs","DD26C9592D3E12C21F70E13D801C8B90F32CB7013C1F29F52EBEA82E1B385295","RuntimeScript","Action.ItemUse","N/A","None","NativeBridge","Mobile.Use bridge","ItemUse:*","TBC-ACTION-ITEM","Data/Scripts/Quests/Assassin/PoisonLiquid.cs regex:\bOnDoubleClick\s*\(","Item use is cataloged by runtime type while participants are active."
"Quests:Assassin","Data/Scripts/Quests/Assassin/PoisonLiquid.cs","DD26C9592D3E12C21F70E13D801C8B90F32CB7013C1F29F52EBEA82E1B385295","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Quests/Assassin/PoisonLiquid.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Quests:Bards Tale","Data/Scripts/Quests/Bards Tale/MangarsRewards.cs","6327AF042FDEF8DB7B6C65A8BF4B58AEC8968AD85FC9252CAF97E4CFDDF86E4A","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Quests/Bards Tale/MangarsRewards.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Quests:Codex","Data/Scripts/Quests/Codex/ApproachVoid.cs","84EC92351E17052065786E5D59C671CED09928DF6D592A71EFE0776ADFF2BA8E","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Quests/Codex/ApproachVoid.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Quests:Codex","Data/Scripts/Quests/Codex/CodexWisdom.cs","7B233A8C560D44E858DB2F73F378D3259BA2438213AFF25336B0C88E2756DAB8","RuntimeScript","Action.ItemUse","N/A","None","NativeBridge","Mobile.Use bridge","ItemUse:*","TBC-ACTION-ITEM","Data/Scripts/Quests/Codex/CodexWisdom.cs regex:\bOnDoubleClick\s*\(","Item use is cataloged by runtime type while participants are active."
"Quests:Codex","Data/Scripts/Quests/Codex/CodexWisdom.cs","7B233A8C560D44E858DB2F73F378D3259BA2438213AFF25336B0C88E2756DAB8","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Quests/Codex/CodexWisdom.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Quests:Codex","Data/Scripts/Quests/Codex/CubeOnCorpse.cs","219B0655A567449100AB2CDEF55A64973785B4C0F2DC711AE31A4B1FD2CE3A6F","RuntimeScript","Action.ItemUse","N/A","None","NativeBridge","Mobile.Use bridge","ItemUse:*","TBC-ACTION-ITEM","Data/Scripts/Quests/Codex/CubeOnCorpse.cs regex:\bOnDoubleClick\s*\(","Item use is cataloged by runtime type while participants are active."
"Quests:Codex","Data/Scripts/Quests/Codex/CubeOnCorpse.cs","219B0655A567449100AB2CDEF55A64973785B4C0F2DC711AE31A4B1FD2CE3A6F","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Quests/Codex/CubeOnCorpse.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Quests:Codex","Data/Scripts/Quests/Codex/DoorCodex.cs","1F1D904D5356087488C70FF11E215FD498214272AE29ACC900CB7D8F0F0B8588","RuntimeScript","Action.ItemUse","N/A","None","NativeBridge","Mobile.Use bridge","ItemUse:*","TBC-ACTION-ITEM","Data/Scripts/Quests/Codex/DoorCodex.cs regex:\bOnDoubleClick\s*\(","Item use is cataloged by runtime type while participants are active."
"Quests:Codex","Data/Scripts/Quests/Codex/DoorCodex.cs","1F1D904D5356087488C70FF11E215FD498214272AE29ACC900CB7D8F0F0B8588","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Quests/Codex/DoorCodex.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Quests:Codex","Data/Scripts/Quests/Codex/VortexCube.cs","09BAA7DC359D7F959983C53C710C4FBED9EEF88785FBC2E7B7BA803C62B72FFE","RuntimeScript","Action.ItemUse","N/A","None","NativeBridge","Mobile.Use bridge","ItemUse:*","TBC-ACTION-ITEM","Data/Scripts/Quests/Codex/VortexCube.cs regex:\bOnDoubleClick\s*\(","Item use is cataloged by runtime type while participants are active."
"Quests:Codex","Data/Scripts/Quests/Codex/VortexCube.cs","09BAA7DC359D7F959983C53C710C4FBED9EEF88785FBC2E7B7BA803C62B72FFE","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Quests/Codex/VortexCube.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Quests:Epic","Data/Scripts/Quests/Epic/CourierMail.cs","A9DA03DD1C68317EE800624EA1D3C11F38FC60232379CB13604CFF2CB91E2B16","RuntimeScript","Action.ItemUse","N/A","None","NativeBridge","Mobile.Use bridge","ItemUse:*","TBC-ACTION-ITEM","Data/Scripts/Quests/Epic/CourierMail.cs regex:\bOnDoubleClick\s*\(","Item use is cataloged by runtime type while participants are active."
"Quests:Epic","Data/Scripts/Quests/Epic/CourierMail.cs","A9DA03DD1C68317EE800624EA1D3C11F38FC60232379CB13604CFF2CB91E2B16","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Quests/Epic/CourierMail.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Quests:Epic","Data/Scripts/Quests/Epic/Gumps/EpicGump.cs","B695FA3D57BF1489C3EBA01CA1FCE3E91F56B4651D9D0B980F227B9651D414A6","RuntimeScript","NoDetectedCombatSurface","N/A","None","NotCombatRelevant","None","None","TBC-INVENTORY-COVERAGE","Data/Scripts/Quests/Epic/Gumps/EpicGump.cs full-file scan","The reproducible surface scan found no turn-combat interception pattern."
"Quests:Fishing","Data/Scripts/Quests/Fishing/FishingQuestBoard.cs","242D2EED52EE604F29FCABB6CB37311CC03058B3EC08A7521DF534C9313B9E6A","RuntimeScript","Action.ItemUse","N/A","None","NativeBridge","Mobile.Use bridge","ItemUse:*","TBC-ACTION-ITEM","Data/Scripts/Quests/Fishing/FishingQuestBoard.cs regex:\bOnDoubleClick\s*\(","Item use is cataloged by runtime type while participants are active."
"Quests:Fishing","Data/Scripts/Quests/Fishing/FishingQuestBoard.cs","242D2EED52EE604F29FCABB6CB37311CC03058B3EC08A7521DF534C9313B9E6A","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Quests/Fishing/FishingQuestBoard.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Quests:Fishing","Data/Scripts/Quests/Fishing/FishingQuestFunctions.cs","7C718B1188EF6C9883F7ABBB6C8699CE1C890ABAFA5593AAF65227983C6F2433","RuntimeScript","Clock.DateTimeNow","WallClock","None","WallClockUnaffected","Central actor-time seams","Clock:*","TBC-CLOCK-WALL","Data/Scripts/Quests/Fishing/FishingQuestFunctions.cs regex:DateTime\.Now","Only central combat cooldown, skill, spell, effect, and AI seams use participant time."
