ClassName,BaseClass,SourcePath,Kind,Status,Notes
VampireHead,Item,Data/Scripts/Trades/Taxidermy/MagicSkulls.cs,ItemCandidate,SourceVerified,
VampireRobe,BaseOuterTorso,Data/Scripts/Items/Clothing/Robes.cs,ItemCandidate,SourceVerified,
VampiresRobe,Robe,Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_VampiresRobe.cs,ItemCandidate,SourceVerified,
VampiricDaisho,Daisho,Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_VampiricDaisho.cs,ItemCandidate,SourceVerified,
Vandyke,Beard,Data/Scripts/Items/Misc/Facial/Beard.cs,ItemCandidate,SourceVerified,
VanityAddon,BaseAddonContainer,Data/Scripts/Items/Special/Heritage Items/Vanity.cs,ItemCandidate,SourceVerified,
VanityDeed,BaseAddonContainerDeed,Data/Scripts/Items/Special/Heritage Items/Vanity.cs,ItemCandidate,SourceVerified,
Vase,Item,Data/Scripts/Items/Construction/Misc/Vase.cs,ItemCandidate,SourceVerified,
VelocityDeed,Item,Data/Scripts/Items/Magical/VelocityDeed.cs,ItemCandidate,SourceVerified,
VelocityTargetx,Target,Data/Scripts/Items/Magical/VelocityDeed.cs,ItemCandidate,SourceVerified,
VendorRentalContract,Item,Data/Scripts/Items/Deeds/VendorRentalContract.cs,ItemCandidate,SourceVerified,
VenomSack,Item,Data/Scripts/Items/Potions/Standard/Poison Potions/VenomSack.cs,ItemCandidate,SourceVerified,
VeriteAmulet,GoldNecklace,Data/Scripts/Items/Jewels/Tinkered.cs,ItemCandidate,SourceVerified,
VeriteBracelet,GoldBracelet,Data/Scripts/Items/Jewels/Tinkered.cs,ItemCandidate,SourceVerified,
VeriteEarrings,GoldEarrings,Data/Scripts/Items/Jewels/Tinkered.cs,ItemCandidate,SourceVerified,
VeriteGranite,BaseGranite,Data/Scripts/Items/Trades/Resources/Masonry/Granite.cs,ItemCandidate,SourceVerified,
VeriteHammer,RunicHammer1,Data/Scripts/Trades/Runics/BaseRunicHammer.cs,ItemCandidate,SourceVerified,
VeriteIngot,BaseIngot,Data/Scripts/Items/Trades/Resources/Blacksmithing/Ingots.cs,ItemCandidate,SourceVerified,
VeriteOre,BaseOre,Data/Scripts/Items/Trades/Resources/Blacksmithing/Ore.cs,ItemCandidate,SourceVerified,
VeriteRing,GoldRing,Data/Scripts/Items/Jewels/Tinkered.cs,ItemCandidate,SourceVerified,
VeriteTinkerTools,RunicTinkerTools,Data/Scripts/Trades/Runics/BaseRunicTinkerTools.cs,ItemCandidate,SourceVerified,
VersionHouse,BaseHouse,Data/Scripts/Items/Houses/Monopoly/RUOVersion.cs,ItemCandidate,SourceVerified,
VesselsEW,BaseMulti,Data/Scripts/Items/Boats/Vessels.cs,ItemCandidate,SourceVerified,
VesselsNS,BaseMulti,Data/Scripts/Items/Boats/Vessels.cs,ItemCandidate,SourceVerified,
VikingSword,BaseSword,Data/Scripts/Items/Weapons/Swords/VikingSword.cs,ItemCandidate,SourceVerified,
VillaDeed,HouseDeed,Data/Scripts/Items/Houses/Deeds.cs,ItemCandidate,SourceVerified,
Vines,Item,Data/Scripts/Items/Construction/Misc/Vines.cs,ItemCandidate,SourceVerified,
VinyardLabelMaker,Item,Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Craft Items/Tools/VinyardLabelMaker.cs,ItemCandidate,SourceVerified,
ViognierGrapes,BaseWineGrapes,Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Craft Items/Resources/WineGrapes.cs,ItemCandidate,SourceVerified,
VioletCourage,FemalePlateChest,Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_VioletCourage.cs,ItemCandidate,SourceVerified,
VioletFungus,BaseReagent,Data/Scripts/Items/Trades/Resources/Reagents/Witch/VioletFungus.cs,ItemCandidate,SourceVerified,
VioletRibbedFlask,Item,Data/Scripts/Items/Misc/GlassItems.cs,ItemCandidate,SourceVerified,
VirtueAddon,BaseAddon,Data/Scripts/Items/Gifts/Rewards/VirtueFloor.cs,ItemCandidate,SourceVerified,
VirtueAddonDeed,BaseAddonDeed,Data/Scripts/Items/Gifts/Rewards/VirtueFloor.cs,ItemCandidate,SourceVerified,
VirtueShield,BaseShield,Data/Scripts/Items/Armor/Shields/VirtueShield.cs,ItemCandidate,SourceVerified,
VirtueStoneChest,LockableContainer,Data/Scripts/Items/Containers/Container.cs,ItemCandidate,SourceVerified,
VoiceOfTheFallenKing,LeatherGorget,Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_VoiceOfTheFallenKing.cs,ItemCandidate,SourceVerified,
VolcanicHides,BaseHides,Data/Scripts/Items/Trades/Resources/Tailor/Hides.cs,ItemCandidate,SourceVerified,
VolcanicLeather,BaseLeather,Data/Scripts/Items/Trades/Resources/Tailor/Leathers.cs,ItemCandidate,SourceVerified,
Vomit,Item,Data/Scripts/Items/Unknown/UnknownLiquid.cs,ItemCandidate,SourceVerified,
Wagon,BaseHouse,Data/Scripts/Items/Houses/NewHouses.cs,ItemCandidate,SourceVerified,
WagonAddon,BaseAddon,Data/Scripts/Items/Construction/Addons/WagonAddon.cs,ItemCandidate,SourceVerified,
WagonAddonDeed,BaseAddonDeed,Data/Scripts/Items/Construction/Addons/WagonAddon.cs,ItemCandidate,SourceVerified,
Wakizashi,BaseSword,Data/Scripts/Items/Weapons/Oriental/Wakizashi.cs,ItemCandidate,SourceVerified,
WallBanner,BaseAddon,Data/Scripts/Items/Special/Veteran Rewards/WallBanner.cs,ItemCandidate,SourceVerified,
WallBannerComponent,AddonComponent,Data/Scripts/Items/Special/Veteran Rewards/WallBanner.cs,ItemCandidate,SourceVerified,
WallBannerDeed,BaseAddonDeed,Data/Scripts/Items/Special/Veteran Rewards/WallBanner.cs,ItemCandidate,SourceVerified,
WallBlood,Item,Data/Scripts/Items/Decorations/Artifacts/Decorative/WallBlood.cs,ItemCandidate,SourceVerified,
WallSconce,BaseLight,Data/Scripts/Items/Construction/Lights/WallSconce.cs,ItemCandidate,SourceVerified,
WallTorch,BaseLight,Data/Scripts/Items/Construction/Lights/WallTorch.cs,ItemCandidate,SourceVerified,
WallTorchAddon,BaseAddon,Data/Scripts/Items/Special/Heritage Items/WallTorch.cs,ItemCandidate,SourceVerified,
WallTorchComponent,AddonComponent,Data/Scripts/Items/Special/Heritage Items/WallTorch.cs,ItemCandidate,SourceVerified,
WallTorchDeed,BaseAddonDeed,Data/Scripts/Items/Special/Heritage Items/WallTorch.cs,ItemCandidate,SourceVerified,
WallofStoneMagicStaff,BaseMagicStaff,Data/Scripts/Items/Wands/3rd Circle/WallofStoneStaff.cs,ItemCandidate,SourceVerified,
WalnutBoard,BaseWoodBoard,Data/Scripts/Items/Trades/Carpenter Items/Board.cs,ItemCandidate,SourceVerified,
WalnutLog,BaseLog,Data/Scripts/Items/Trades/Lumberjack/Log.cs,ItemCandidate,SourceVerified,
WalnutTreeFletcherTools,RunicFletcherTools,Data/Scripts/Trades/Runics/BaseRunicFletcherTools.cs,ItemCandidate,SourceVerified,
WalnutTreeSaw,RunicSaw,Data/Scripts/Trades/Runics/BaseRunicSaw.cs,ItemCandidate,SourceVerified,
WantedMangar,Item,Data/Scripts/Items/Books/BulletinBoards/WantedMangar.cs,ItemCandidate,SourceVerified,
WantedMangarGump,Gump,Data/Scripts/Items/Books/BulletinBoards/WantedMangar.cs,ItemCandidate,SourceVerified,
WarAxe,BaseAxe,Data/Scripts/Items/Weapons/Axes/WarAxe.cs,ItemCandidate,SourceVerified,
WarCleaver,BaseKnife,Data/Scripts/Items/Weapons/Knives/WarCleaver.cs,ItemCandidate,SourceVerified,
WarFork,BaseSpear,Data/Scripts/Items/Weapons/SpearsAndForks/WarFork.cs,ItemCandidate,SourceVerified,
WarHammer,BaseBashing,Data/Scripts/Items/Weapons/Maces/WarHammer.cs,ItemCandidate,SourceVerified,
WarMace,BaseBashing,Data/Scripts/Items/Weapons/Maces/WarMace.cs,ItemCandidate,SourceVerified,
Waraji,BaseShoes,Data/Scripts/Items/Clothing/Shoes.cs,ItemCandidate,SourceVerified,
Warhorse,EtherealMount,Data/Scripts/Items/Gifts/Mounts/Warhorse.cs,ItemCandidate,SourceVerified,
WarningItem,Item,Data/Scripts/Items/Misc/WarningItem.cs,ItemCandidate,SourceVerified,
WarriorStatueEastAddon,BaseAddon,Data/Scripts/Items/Construction/Addons/WarriorStatueEastAddon.cs,ItemCandidate,SourceVerified,
WarriorStatueEastDeed,BaseAddonDeed,Data/Scripts/Items/Construction/Addons/WarriorStatueEastAddon.cs,ItemCandidate,SourceVerified,
WarriorStatueSouthAddon,BaseAddon,Data/Scripts/Items/Construction/Addons/WarriorStatueSouthAddon.cs,ItemCandidate,SourceVerified,
WarriorStatueSouthDeed,BaseAddonDeed,Data/Scripts/Items/Construction/Addons/WarriorStatueSouthAddon.cs,ItemCandidate,SourceVerified,
WarriorsClasp,GoldBracelet,Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_WarriorsClasp.cs,ItemCandidate,SourceVerified,
Wasabi,Item,Data/Scripts/Items/Food/Asian.cs,ItemCandidate,SourceVerified,
WasabiClumps,Food,Data/Scripts/Items/Food/Asian.cs,ItemCandidate,SourceVerified,
WaterChest,LockableContainer,Data/Scripts/Items/Containers/WaterChest.cs,ItemCandidate,SourceVerified,
WaterElementalMagicStaff,BaseMagicStaff,Data/Scripts/Items/Wands/8th Circle/WaterElementalStaff.cs,ItemCandidate,SourceVerified,
WaterFlask,Item,Data/Scripts/Items/Food/WaterFlask.cs,ItemCandidate,SourceVerified,
WaterTile,Item,Data/Scripts/Items/Decorations/Artifacts/Decorative/WaterTile.cs,ItemCandidate,SourceVerified,
WaterTroughEastAddon,BaseAddon,Data/Scripts/Items/Construction/Addons/WaterTroughEastAddon.cs,ItemCandidate,SourceVerified,
WaterTroughEastDeed,BaseAddonDeed,Data/Scripts/Items/Construction/Addons/WaterTroughEastAddon.cs,ItemCandidate,SourceVerified,
WaterTroughSouthAddon,BaseAddon,Data/Scripts/Items/Construction/Addons/WaterTroughSouthAddon.cs,ItemCandidate,SourceVerified,
WaterTroughSouthDeed,BaseAddonDeed,Data/Scripts/Items/Construction/Addons/WaterTroughSouthAddon.cs,ItemCandidate,SourceVerified,
WaterVatEast,BaseAddon,Data/Scripts/Items/Construction/Addons/WaterVat.cs,ItemCandidate,SourceVerified,
WaterVatSouth,BaseAddon,Data/Scripts/Items/Construction/Addons/WaterVat.cs,ItemCandidate,SourceVerified,
WaterVial,Item,Data/Scripts/Items/Food/WaterVial.cs,ItemCandidate,SourceVerified,
Waterskin,Item,Data/Scripts/Items/Food/Waterskin.cs,ItemCandidate,SourceVerified,
WaxPainting,Item,Data/Scripts/Trades/Apiculture/Craft/WaxPaintings.cs,ItemCandidate,SourceVerified,
WaxPaintingA,WaxPainting,Data/Scripts/Trades/Apiculture/Craft/WaxPaintings.cs,ItemCandidate,SourceVerified,
WaxPaintingB,WaxPainting,Data/Scripts/Trades/Apiculture/Craft/WaxPaintings.cs,ItemCandidate,SourceVerified,
WaxPaintingC,WaxPainting,Data/Scripts/Trades/Apiculture/Craft/WaxPaintings.cs,ItemCandidate,SourceVerified,
WaxPaintingD,WaxPainting,Data/Scripts/Trades/Apiculture/Craft/WaxPaintings.cs,ItemCandidate,SourceVerified,
WaxPaintingE,WaxPainting,Data/Scripts/Trades/Apiculture/Craft/WaxPaintings.cs,ItemCandidate,SourceVerified,
WaxPaintingF,WaxPainting,Data/Scripts/Trades/Apiculture/Craft/WaxPaintings.cs,ItemCandidate,SourceVerified,
WaxPaintingG,WaxPainting,Data/Scripts/Trades/Apiculture/Craft/WaxPaintings.cs,ItemCandidate,SourceVerified,
WaxSculptors,Item,Data/Scripts/Trades/Apiculture/Craft/WaxSculptors.cs,ItemCandidate,SourceVerified,
WaxSculptorsA,WaxSculptors,Data/Scripts/Trades/Apiculture/Craft/WaxSculptors.cs,ItemCandidate,SourceVerified,
WaxSculptorsB,WaxSculptors,Data/Scripts/Trades/Apiculture/Craft/WaxSculptors.cs,ItemCandidate,SourceVerified,
WaxSculptorsC,WaxSculptors,Data/Scripts/Trades/Apiculture/Craft/WaxSculptors.cs,ItemCandidate,SourceVerified,
WaxSculptorsD,Item,Data/Scripts/Trades/Apiculture/Craft/WaxSculptors.cs,ItemCandidate,SourceVerified,
WaxSculptorsE,Item,Data/Scripts/Trades/Apiculture/Craft/WaxSculptors.cs,ItemCandidate,SourceVerified,
WaxingPot,BaseTool,Data/Scripts/Trades/Apiculture/WaxCrafting.cs,ItemCandidate,SourceVerified,
WayPoint,Item,Data/Scripts/Items/Misc/Waypoint.cs,ItemCandidate,SourceVerified,
WayPointSeqTarget,Target,Data/Scripts/Items/Misc/Waypoint.cs,ItemCandidate,SourceVerified,
WeaknessMagicStaff,BaseMagicStaff,Data/Scripts/Items/Wands/1st Circle/WeaknessStaff.cs,ItemCandidate,SourceVerified,
WeaponAttributeInfo,,Data/Scripts/Items/Magical/God/LevelAttributes.cs,ItemCandidate,SourceVerified,
WeaponEngravingTool,Item,Data/Scripts/Items/Special/Veteran Rewards/WeaponEngravingTool.cs,ItemCandidate,SourceVerified,
WeaponGiftAttributeInfo,,Data/Scripts/Items/Magical/Gifts/GiftAttributes.cs,ItemCandidate,SourceVerified,
WeaponRenamingTool,Item,Data/Scripts/Items/Magical/WeaponRenamingTool.cs,ItemCandidate,SourceVerified,
Web,Item,Data/Scripts/Items/Decorations/Artifacts/Decorative/Web.cs,ItemCandidate,SourceVerified,
WeededItem,LockableContainer,Data/Scripts/Items/Traps/WeedItem.cs,ItemCandidate,SourceVerified,
WeightReductionContainer,Container,Data/Scripts/Items/Containers/WeightReductionContainer.cs,ItemCandidate,SourceVerified,
Weightoftheworld,Tetsubo,,ProposedItemClass,Proposed,New class should inherit from the resolved base item class.
WerewolfClaw,BaseReagent,Data/Scripts/Items/Trades/Resources/Reagents/Witch/WerewolfClaw.cs,ItemCandidate,SourceVerified,
WetClothes,Item,Data/Scripts/Items/Trades/Fishing/WetClothes.cs,ItemCandidate,SourceVerified,
WheatSheaf,Item,Data/Scripts/Items/Food/Cooking.cs,ItemCandidate,SourceVerified,
Whip,Item,Data/Scripts/Items/Misc/Rares.cs,ItemCandidate,SourceVerified,
Whips,BaseWhip,Data/Scripts/Items/Weapons/Maces/Whips.cs,ItemCandidate,SourceVerified,
WhiteDriedFlowers,Item,Data/Scripts/Items/Misc/Rares.cs,ItemCandidate,SourceVerified,
WhiteDyeTub,DyeTub,Data/Scripts/Items/Misc/Dyes/WhiteDyeTub.cs,ItemCandidate,SourceVerified,
WhiteFurArms,BaseArmor,Data/Scripts/Items/Armor/Furs/WhiteFurArms.cs,ItemCandidate,SourceVerified,
WhiteFurBoots,Boots,Data/Scripts/Items/Armor/Furs/WhiteFurBoots.cs,ItemCandidate,SourceVerified,
WhiteFurCap,SkullCap,Data/Scripts/Items/Armor/Furs/WhiteFurCap.cs,ItemCandidate,SourceVerified,
WhiteFurCape,Cloak,Data/Scripts/Items/Armor/Furs/WhiteFurCape.cs,ItemCandidate,SourceVerified,
WhiteFurLegs,BaseArmor,Data/Scripts/Items/Armor/Furs/WhiteFurLegs.cs,ItemCandidate,SourceVerified,
WhiteFurRobe,Robe,Data/Scripts/Items/Armor/Furs/WhiteFurRobe.cs,ItemCandidate,SourceVerified,
WhiteFurSarong,Kilt,Data/Scripts/Items/Armor/Furs/WhiteFurSarong.cs,ItemCandidate,SourceVerified,
WhiteFurTunic,BaseArmor,Data/Scripts/Items/Armor/Furs/WhiteFurChest.cs,ItemCandidate,SourceVerified,
WhiteHangingLantern,BaseLight,Data/Scripts/Items/Construction/Lights/WhiteHangingLantern.cs,ItemCandidate,SourceVerified,
WhiteMisoSoup,Food,Data/Scripts/Items/Food/Asian.cs,ItemCandidate,SourceVerified,
WhitePearl,Item,Data/Scripts/Items/Trades/Resources/MiscMLResources.cs,ItemCandidate,SourceVerified,
WhitePoinsettia,Item,Data/Scripts/Items/Special/Holiday/Poinsettias.cs,ItemCandidate,SourceVerified,
WhiteScales,BaseScales,Data/Scripts/Items/Trades/Resources/Blacksmithing/Scales.cs,ItemCandidate,SourceVerified,
WhiteSnowflake,Item,Data/Scripts/Items/Special/Holiday/Snowflakes.cs,ItemCandidate,SourceVerified,
WhiteStoneWall,BaseWall,Data/Scripts/Items/Construction/Walls/WhiteStoneWall.cs,ItemCandidate,SourceVerified,
WhiteTigerRugEastAddon,BaseAddon,Data/Scripts/Items/Construction/Addons/TigerRug.cs,ItemCandidate,SourceVerified,
WhiteTigerRugEastDeed,BaseAddonDeed,Data/Scripts/Items/Construction/Addons/TigerRug.cs,ItemCandidate,SourceVerified,
WhiteTigerRugSouthAddon,BaseAddon,Data/Scripts/Items/Construction/Addons/TigerRug.cs,ItemCandidate,SourceVerified,
WhiteTigerRugSouthDeed,BaseAddonDeed,Data/Scripts/Items/Construction/Addons/TigerRug.cs,ItemCandidate,SourceVerified,
WideBrimHat,BaseHat,Data/Scripts/Items/Clothing/Hats.cs,ItemCandidate,SourceVerified,
WildStaff,BaseStaff,Data/Scripts/Items/Weapons/Staves/WildStaff.cs,ItemCandidate,SourceVerified,
WildfireBow,ElvenCompositeLongbow,Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_WildfireBow.cs,ItemCandidate,SourceVerified,
WindChimes,BaseWindChimes,Data/Scripts/Items/Misc/WindChimes.cs,ItemCandidate,SourceVerified,
WindSpirit,Item,Data/Scripts/Items/Special/WindSpirit.cs,ItemCandidate,SourceVerified,
Windsong,MagicalShortbow,Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_Windsong.cs,ItemCandidate,SourceVerified,
WineGrapeInfo,,Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Craft Items/WineGrapeInfo.cs,ItemCandidate,SourceVerified,
WineKeg,Item,Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Food/WineKeg.cs,ItemCandidate,SourceVerified,
WinecrafterSugar,Item,Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Craft Items/Resources/WinecrafterSugar.cs,ItemCandidate,SourceVerified,
WinecrafterYeast,Item,Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Craft Items/Resources/WinecrafterYeast.cs,ItemCandidate,SourceVerified,
WinecraftersTools,BaseTool,Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Craft Items/Tools/WinecraftersTools.cs,ItemCandidate,SourceVerified,
WinemakingResources,,Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Craft Items/WineGrapeInfo.cs,ItemCandidate,SourceVerified,
WinterGiftPackage2003,GiftBox,Data/Scripts/Items/Special/Holiday/WinterGiftPackage2003.cs,ItemCandidate,SourceVerified,
WitchCauldron,BaseTool,Data/Scripts/Items/Trades/Tools/WitchCauldron.cs,ItemCandidate,SourceVerified,
WitchHat,BaseHat,Data/Scripts/Items/Clothing/Hats.cs,ItemCandidate,SourceVerified,
WizardHood,BaseHat,Data/Scripts/Items/Clothing/Hats.cs,ItemCandidate,SourceVerified,
WizardShirt,BaseShirt,Data/Scripts/Items/Clothing/Shirts.cs,ItemCandidate,SourceVerified,
WizardStaff,BaseWizardStaff,Data/Scripts/Items/Weapons/Marksman/WizardStaff.cs,ItemCandidate,SourceVerified,
WizardStick,BaseWizardStaff,Data/Scripts/Items/Weapons/Marksman/WizardStaff.cs,ItemCandidate,SourceVerified,
WizardWand,BaseBashing,Data/Scripts/Items/Weapons/Maces/WizardWand.cs,ItemCandidate,SourceVerified,
WizardryCrate,LockableContainer,Data/Scripts/Items/Containers/Container.cs,ItemCandidate,SourceVerified,
WizardsGlasses,ElvenGlasses,Data/Scripts/Items/Armor/Glasses/WizardsGlasses.cs,ItemCandidate,SourceVerified,
WizardsHat,BaseHat,Data/Scripts/Items/Clothing/Hats.cs,ItemCandidate,SourceVerified,
WizardsPants,LeatherLegs,Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_WizardsPants.cs,ItemCandidate,SourceVerified,
WizardsStatue,Item,Data/Scripts/Items/Special/WizardsStatue.cs,ItemCandidate,SourceVerified,
WolfMask,BaseHat,Data/Scripts/Items/Clothing/Hats.cs,ItemCandidate,SourceVerified,
WolfgangSword,NoDachi,,ProposedItemClass,Proposed,New class should inherit from the resolved base item class.
Wolfsbane,BaseReagent,Data/Scripts/Items/Trades/Resources/Reagents/Witch/Wolfsbane.cs,ItemCandidate,SourceVerified,
WomanPortrait1,Item,Data/Scripts/Items/Construction/Decorative/PaintingPortraits.cs,ItemCandidate,SourceVerified,
WomanPortrait2,Item,Data/Scripts/Items/Construction/Decorative/PaintingPortraits.cs,ItemCandidate,SourceVerified,
WondrousFish,BaseMagicFish,Data/Scripts/Items/Trades/Resources/Fishing/MagicFish.cs,ItemCandidate,SourceVerified,
WoodCityBankAddon,BaseAddon,Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Banks/WoodCityBankAddon.cs,ItemCandidate,SourceVerified,
WoodCityBankDeed,CityDeed,Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Banks/WoodCityBankDeed.cs,ItemCandidate,SourceVerified,
WoodCityHallAddon,BaseAddon,Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/City Halls/WoodCityHallAddon.cs,ItemCandidate,SourceVerified,
WoodCityHallDeed,CityDeed,Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/City Halls/WoodCityHallDeed.cs,ItemCandidate,SourceVerified,
WoodCityHealerAddon,BaseAddon,Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Healers/WoodCityHealerAddon.cs,ItemCandidate,SourceVerified,
WoodCityHealerDeed,CityDeed,Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Healers/WoodCityHealerDeed.cs,ItemCandidate,SourceVerified,
WoodCityMarketAddon,BaseAddon,Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Markets/WoodMarketAddon.cs,ItemCandidate,SourceVerified,
WoodCityMarketDeed,CityDeed,Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Markets/WoodCityMarketDeed.cs,ItemCandidate,SourceVerified,
WoodCityMoongateAddon,BaseAddon,Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Moongates/WoodCityMoongateAddon.cs,ItemCandidate,SourceVerified,
WoodCityMoongateDeed,CityDeed,Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Moongates/WoodCityMoongateDeed.cs,ItemCandidate,SourceVerified,
WoodCityStableAddon,BaseAddon,Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Stable/WoodCityStableAddon.cs,ItemCandidate,SourceVerified,
WoodCityStableDeed,CityDeed,Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Stable/WoodCityHealerDeed.cs,ItemCandidate,SourceVerified,
WoodCityTavernAddon,BaseAddon,Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Taverns/WoodCityTavernAddon.cs,ItemCandidate,SourceVerified,
WoodCityTavernDeed,CityDeed,Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Taverns/WoodCityTavernDeed.cs,ItemCandidate,SourceVerified,
WoodDebris,Item,Data/Scripts/Items/Construction/Ruined/RuinedItemSingle.cs,ItemCandidate,SourceVerified,
WoodHouseDeed,HouseDeed,Data/Scripts/Items/Houses/Deeds.cs,ItemCandidate,SourceVerified,
WoodPlasterHouseDeed,HouseDeed,Data/Scripts/Items/Houses/Deeds.cs,ItemCandidate,SourceVerified,
WoodWellAddon,BaseAddon,Data/Scripts/Items/Construction/Wells/woodwell.cs,ItemCandidate,SourceVerified,
